District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
East,Kono,Tankoro,Woafeh,Wordu community,Wordu community well,8.616487,-10.954115,421,azu31cdh,https://akvoflow-110.s3.amazonaws.com/images/444c9019-73f2-4960-bf5e-3c7c65720538.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,1:Yes,11,1:Yes – Functional (and in use),<Null>,4:Over a month,Yes,2:Damaged Apron|OTHER:No fence,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1990,Water Aid,Community members,1:Community,2:Other community group,1:Yes,1:Yes,No,<Null>,120,Yes,No,Yes,No,No,<Null>,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,1:Water is available,5:Water kettle/cooler,5:None
East,Kono,Kamara,Kongofinja,Tombodu,Tombodu  community,8.701316,-11.00985,444,b3qdlhhu,https://akvoflow-110.s3.amazonaws.com/images/2876eaf1-21ea-44db-a254-97bfb25977e4.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,Yes,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,World Vision,world  vision,1:Community,1:WASH management committee,1:Yes,1:Yes,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Nyandeyama,Nyandeyama,Standpost,7.874582,-11.200168,227.4,a1r487wh,https://akvoflow-110.s3.amazonaws.com/images/7fce1fdc-4928-4fc6-9f67-184045085f54.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,5:Damaged Tap,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,Private,Haja Umu,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,30,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Moindefeh,Moibegdu,hand dug well,8.662154,-10.923779,440,b1xm3zw5,https://akvoflow-110.s3.amazonaws.com/images/5ffb409d-0711-4918-acd2-e634b6a9c062.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,4:No - Broken down,4:Over a year ago,5:More than a year,No,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Always water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,2006,World Vision,<Null>,1:Community,2:Other community group,2:No,<Null>,No,<Null>,120,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Luawa,Upper Kpombali,Nyandehun,Islamic primary waterpoint,8.20333,-10.484322,372,agut5eq3,https://akvoflow-110.s3.amazonaws.com/images/516a437e-8231-42f7-80a9-ca8a78e8bb9c.jpg,2:Protected dug well,1:Hand pump,11:Kardia,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,Yes,9:No Damages,Seasonal,2,1:Yes,<Null>,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2004,Cord,<Null>,5:School,6:School,2:No,<Null>,Yes,1:Yes,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Sandor,Yawatanda,kamiquidu,bore hole,8.861357,-11.163499,403,bb31ys42,https://akvoflow-110.s3.amazonaws.com/images/86cbc539-6afd-4802-bc5f-3cbe84194b7f.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,<Null>,2:No,<Null>,2:Yes – Functional (but not in use),<Null>,4:Over a month,No,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",<Null>,2004,Peace Wind japan,not applicable,1:Community,1:WASH management committee,1:Yes,1:Yes,No,<Null>,120,Yes,Yes,Yes,No,Don't know,<Null>,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Nyandeyama,Nyandeyama - Kenema City,Ibrahim Keita - Standpost,7.867431,-11.197959,200,a1fajacr,https://akvoflow-110.s3.amazonaws.com/images/e17b624b-a550-485d-a996-4c38e824b6cf.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,6:I don't know,Yes,9:No Damages,Seasonal,1,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2015,<Null>,Private,8:Private Individual,3:Privat owner,2:No,<Null>,<Null>,<Null>,30,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,4:Surface flow of sewage|6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Dea,Baiwalla,Baiwalla,Baiwalla,7.992396,-10.648037,212,a75ybtf4,https://akvoflow-110.s3.amazonaws.com/images/1f26be31-eeb7-4ea6-8f76-43e5b0da74b0.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,4:No - Broken down,5:I don't  Know,6:I don't know,<Null>,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,5,1:Yes,<Null>,<Null>,<Null>,<Null>,1991,Water Aid,non,1:Community,2:Other community group,1:Yes,1:Yes,No,<Null>,90,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,5:Water kettle/cooler,5:None
East,Kono,Gorama Kono,Kangama,Gangama Gorama,Public Stand Post,8.376227,-11.056179,279,aosqkswx,https://akvoflow-110.s3.amazonaws.com/images/4d8e6a08-925c-4d46-917d-91d42d72dc88.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,2:Yes – Functional (but not in use),<Null>,3:Over a week,<Null>,5:Damaged Tap|6:Damaged Concrete|8:Damaged Reservoir,Always water,<Null>,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",<Null>,1988,Government,<Null>,1:Community,OTHER:Community,2:No,<Null>,No,<Null>,180,No,<Null>,<Null>,<Null>,<Null>,<Null>,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Sandor,Yawatanda,Kwaoo,Kwaoo,8.88577,-11.15954,409,bc7fvbcb,https://akvoflow-110.s3.amazonaws.com/images/6a9d5dbe-fe3b-4b1f-ad16-e640a311114d.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,3:Over a week,<Null>,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,Private,private .,8:Private Individual,3:Privat owner,1:Yes,1:Yes,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper),2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Tongi,Lower Tongi Tingi,Killigbeama water,Killigbeama waterpoint,8.340181,-10.315742,517,an54uf05,https://akvoflow-110.s3.amazonaws.com/images/e61812a6-5103-4e5c-bedb-501e9ecfed99.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,4:No - Broken down,4:Over a year ago,5:More than a year,No,3:Damaged Pump|4:Damaged Pipe,Seasonal,3,1:Yes,<Null>,<Null>,<Null>,<Null>,2011,OXFAM,CASTI,1:Community,2:Other community group,2:No,<Null>,No,<Null>,70,No,<Null>,<Null>,<Null>,<Null>,<Null>,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Luawa,Upper Kpombali,Mende Keima,Nengue laa water point,8.194385,-10.497515,319,agg0agen,https://akvoflow-110.s3.amazonaws.com/images/e5a79133-cdf4-4608-bc38-80e9dee46703.jpg,2:Protected dug well,1:Hand pump,11:Kardia,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,3:Over a week,No,2:Damaged Apron|3:Damaged Pump|6:Damaged Concrete,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2002,OXFAM,Acf,1:Community,2:Other community group,2:No,<Null>,Yes,1:Yes,35,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Nyandeyama,Nyandeyama,Ib well,7.86652,-11.196734,185.6,a1drreov,https://akvoflow-110.s3.amazonaws.com/images/468adf92-9a32-4f5a-b8cc-3c46b79b2494.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,Yes,1:Damaged Well|6:Damaged Concrete,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2007,<Null>,Private,8:Private Individual,3:Privat owner,3:Unknown,<Null>,<Null>,<Null>,35,Yes,No,Yes,No,Don't know,<Null>,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,1:Bar soap
East,Kailahun,Malema,Lower Sami,Taikoyea,Non,7.821932,-10.815322,242.6,9zc1kwxl,https://akvoflow-110.s3.amazonaws.com/images/e4ff385e-35df-4ca2-951e-8a0933420fc2.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,One,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,3:Over a week,<Null>,3:Damaged Pump|5:Damaged Tap,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1982,Community,"Comm,",1:Community,2:Other community group,2:No,<Null>,No,<Null>,180,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Gorama Kono,Kangama,kangama,public stand pole,8.376996,-11.057586,312,aou0f6i7,https://akvoflow-110.s3.amazonaws.com/images/cc559166-dcb1-412e-9511-6225ac1e6536.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,4:No - Broken down,1:Within the last week,3:Over a week,<Null>,8:Damaged Reservoir|9:No Damages,Always water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,1986,Government,not applicable,1:Community,2:Other community group,2:No,<Null>,No,<Null>,60,Yes,No,Yes,Yes,Don't know,<Null>,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Malema,Lower Sami,Taninehun,Non,7.850881,-10.806223,259.4,a0nx6t5q,https://akvoflow-110.s3.amazonaws.com/images/391e6a4b-070c-4b5e-bd33-8325a4e65fe8.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,One,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,3:Damaged Pump,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1989,Water Aid,Comm.,1:Community,2:Other community group,2:No,<Null>,No,<Null>,185,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Jawie,Sowa,Tawovebun,Tawovehun,7.988864,-10.838632,217.3,a7045uci,https://akvoflow-110.s3.amazonaws.com/images/8b5e928f-8853-460c-8f65-a3a578d4793c.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,4:No - Broken down,4:Over a year ago,5:More than a year,<Null>,4:Damaged Pipe|5:Damaged Tap,Seasonal,6,1:Yes,<Null>,<Null>,<Null>,<Null>,2006,SALWACO,Non,1:Community,4:SALWACO,2:No,<Null>,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
East,Kono,Nimikoro,Bandafafeh,Bandafayie,hand dug well,8.600763,-11.069888,408,az433yay,https://akvoflow-110.s3.amazonaws.com/images/5950420e-eaa0-47c4-94e4-3983f96e4ee2.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Yes,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,Other,<Null>,1:Community,2:Other community group,2:No,<Null>,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Moindekor,tolly st,unprotected dug well,8.648768,-10.974612,412,b1bgwl9u,https://akvoflow-110.s3.amazonaws.com/images/b64ca839-6df0-4c74-b4a6-884116dc2568.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,OTHER:access cover damaged,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1990,<Null>,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,<Null>,<Null>,0,Yes,Yes,Yes,No,No,<Null>,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Luawa,Luawa Foguiya,Kailahun,kailahun  Government  Hospital  water  point,8.277082,-10.566419,336,ak8s19s0,https://akvoflow-110.s3.amazonaws.com/images/057ccdcd-1920-45fa-bdc9-941c237ca948.jpg,2:Protected dug well,2:Submersible pump,<Null>,<Null>,1:Yes,14,1:Yes – Functional (and in use),<Null>,5:More than a year,Yes,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,OXFAM,<Null>,6:Health Facility,7:Health Facility,1:Yes,1:Yes,No,<Null>,0,Yes,Yes,Yes,Yes,Yes,Yes,6:Toilet looks good,1:Water is available,4:Sink,3:Liquid soap
East,Kailahun,Kpeje West,Kpeje Foiya,Moyamba,Peyama 6,8.158483,-10.852515,199.8,aesmwdf1,https://akvoflow-110.s3.amazonaws.com/images/910b0ed1-6829-4fba-9d90-4b4fe179f09f.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,9:No Damages,Seasonal,2,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2014,<Null>,Non,8:Private Individual,3:Privat owner,2:No,<Null>,<Null>,<Null>,0,No,<Null>,<Null>,<Null>,<Null>,<Null>,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Njala,public Stand post,8.573216,-11.054999,416,axuiuql1,https://akvoflow-110.s3.amazonaws.com/images/d7b15ba1-a60d-4b74-8f47-5806fe8c33fc.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,one,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,<Null>,9:No Damages,Always water,<Null>,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1992,Water Aid,<Null>,1:Community,2:Other community group,2:No,<Null>,No,<Null>,90,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Sandor,Yawatanda,Mango  coo,Mango  coo,8.888104,-11.159848,398,bcbalbam,https://akvoflow-110.s3.amazonaws.com/images/39c2e7b3-8e57-4c65-987c-f899720edda5.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1956,Community,community,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,90,Yes,Yes,Yes,No,Yes,Yes,6:Toilet looks good,2:Water is not available,5:Water kettle/cooler,5:None
East,Kono,Nimiyama,Njaifeh,Jaima,Tap,8.539638,-11.24346,302,awazl6nm,https://akvoflow-110.s3.amazonaws.com/images/d46821ea-9603-49f5-8132-c135d4e558fe.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,<Null>,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,2,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1985,Community,<Null>,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,15,Yes,No,Yes,No,Yes,No,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Gbogboafeh,Bumpeh,hand dug well,8.613614,-11.072038,411,azpc5yo0,https://akvoflow-110.s3.amazonaws.com/images/19a3fe50-5e60-487a-9d57-1e36d4abc990.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Yes,4:Damaged Pipe|6:Damaged Concrete,Seasonal,4,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Religious Group,<Null>,1:Community,2:Other community group,2:No,<Null>,No,<Null>,40,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Nimiyama,Njaifeh,Jaima,Tap,8.541131,-11.241475,309,awdgw7dq,https://akvoflow-110.s3.amazonaws.com/images/0f8dd95b-8ba6-4bec-ac5c-f9a8b181afd0.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,3:Over a week,<Null>,6:Damaged Concrete,Seasonal,2,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1985,Community,<Null>,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,15,Yes,No,Yes,No,Yes,No,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door,2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Teng,Bumasadu,Gaodu,Gaodu water point,8.318827,-10.379858,422,am5t4jcm,https://akvoflow-110.s3.amazonaws.com/images/94bfe6f8-a3ec-4511-9387-d5a2e18d59d4.jpg,2:Protected dug well,1:Hand pump,5:Inkar,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,No,3:Damaged Pump,Seasonal,2,1:Yes,<Null>,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2010,OXFAM,CASTI,1:Community,2:Other community group,2:No,<Null>,Yes,1:Yes,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Nimiyama,Njaifeh,Back Street,Back Street,8.542957,-11.244441,315,awgh93i4,https://akvoflow-110.s3.amazonaws.com/images/7afb61cf-5622-4fa5-9cf4-e80b9d5c94ce.jpg,11:Dam/pan (runoff harvesting),<Null>,<Null>,<Null>,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,6:I don't know,<Null>,9:No Damages,Always water,<Null>,1:Yes,<Null>,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,1985,Government,government,1:Community,1:WASH management committee,1:Yes,1:Yes,No,<Null>,120,Yes,No,Yes,No,Yes,Yes,3:Visible used anal cleaning material(e.g. Toilet paper),2:Water is not available,1:No device present,5:None
East,Kono,Lei,Tankoro,kalia,kalia community well,8.79728,-10.67758,554,b853efiv,https://akvoflow-110.s3.amazonaws.com/images/4f424adb-7291-41e3-8280-2f1e3ff787c8.jpg,2:Protected dug well,1:Hand pump,4:India Mark,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,No,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,ICRC,ICRC,1:Community,2:Other community group,2:No,<Null>,No,<Null>,2,No,<Null>,<Null>,<Null>,<Null>,<Null>,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Yawei,Kuivawa  Njawoma,Borbu,Wuijey,8.348029,-10.849741,255.3,ani3mde9,https://akvoflow-110.s3.amazonaws.com/images/16144c22-fdd3-4fcb-a5c2-a1d192341f35.jpg,8:Unprotected spring,<Null>,<Null>,0,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,<Null>,Seasonal,6,1:Yes,<Null>,1:No payment – its free,3:Insufficient (> 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",1930,Community,Community,1:Community,12:Uknown,1:Yes,2:No,<Null>,<Null>,165,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,1:Water is available,1:No device present,5:None
East,Kono,Nimiyama,Njaifeh,Jaima,Tap,8.539508,-11.243569,304,awarujsj,https://akvoflow-110.s3.amazonaws.com/images/9715f03b-46b6-4d95-a892-6aadc9cc86f8.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,3:Over a week,<Null>,4:Damaged Pipe,Seasonal,2,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1985,Community,<Null>,1:Community,1:WASH management committee,1:Yes,2:No,Yes,1:Yes,8,Yes,No,Yes,No,Yes,No,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door,2:Water is not available,3:Bucket,5:None
East,Kailahun,Yawei,Kuivawa,Tentihun,New Site pump,8.293065,-10.846428,206.3,akz7g0mo,https://akvoflow-110.s3.amazonaws.com/images/d123adb6-b75b-4339-a5da-642b8ef10287.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Yes,9:No Damages,Seasonal,2,1:Yes,<Null>,1:No payment – its free,2:Reasonable (< 7 days per month no supply),OTHER:Clean,2006,Private,Private,8:Private Individual,1:WASH management committee,1:Yes,1:Yes,No,<Null>,150,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Levuma Jeigbla,Taway,Taway School water point,8.013181,-10.741742,243.8,a84c40t5,https://akvoflow-110.s3.amazonaws.com/images/0d1a5e88-f07d-4f9f-8e3d-4b93669851e8.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,4:No - Broken down,4:Over a year ago,4:Over a month,No,4:Damaged Pipe|6:Damaged Concrete,Always water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,2005,Religious Group,Non,5:School,6:School,1:Yes,2:No,No,<Null>,90,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Kama,Kama Teng,Famandu,Famandu waterpoint,8.416352,-10.412614,449,aqn3t6ke,https://akvoflow-110.s3.amazonaws.com/images/361081d5-2a0d-41d2-a8d7-c9e84977807c.jpg,2:Protected dug well,1:Hand pump,5:Inkar,<Null>,2:No,<Null>,4:No - Broken down,1:Within the last week,2:Less than a week,Yes,3:Damaged Pump,Seasonal,3,1:Yes,<Null>,<Null>,<Null>,<Null>,2009,OXFAM,CASTI,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,280,No,<Null>,<Null>,<Null>,<Null>,<Null>,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Upper Kuiva,Mobai,Tobu,7.99351,-10.752409,230.8,a77t0dz8,https://akvoflow-110.s3.amazonaws.com/images/5bce1cf2-3901-4b20-8572-a048038e96a9.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,6:Damaged Concrete,Seasonal,6,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1982,SALWACO,<Null>,1:Community,2:Other community group,1:Yes,1:Yes,No,<Null>,58,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Bongema 1,Public Stand Post,8.588642,-11.05697,413,ayk1il0p,https://akvoflow-110.s3.amazonaws.com/images/f9ffe781-07f8-497b-b201-3cc8cf18aba3.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,4:No - Broken down,4:Over a year ago,4:Over a month,<Null>,5:Damaged Tap,Dry always / Never water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,2003,World Vision,<Null>,1:Community,11:No management,2:No,<Null>,Yes,999:Don't know,15,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
