District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
East,Kono,Nimikoro,Jaiama,Jiama,public stand pipe,8.54137011,-11.08999982,430,awdv6kqb,https://akvoflow-110.s3.amazonaws.com/images/b14dfde9-39ed-4bec-8907-c8529209cc73.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,6:Damaged Concrete|9:No Damages,Seasonal,1,1:Yes,,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,2005,Community,community,1:Community,2:Other community group,1:Yes,1:Yes,Yes,1:Yes,30,Yes,Yes,Yes,Don't know,Don't know,,6:Toilet looks good,2:Water is not available,3:Bucket,1:Bar soap
East,Kono,Gbense,Moindefeh,Dorma Hospital,Hospital Well,8.65942022,-10.9606047,441,b1t3ko12,https://akvoflow-110.s3.amazonaws.com/images/6d4a02c9-b8ea-474f-a312-cc76a3b089b0.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,8,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,OTHER:No fence,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2007,"Institution (school, health facility)",Government,6:Health Facility,7:Health Facility,1:Yes,1:Yes,Yes,1:Yes,40,Yes,Yes,Yes,Yes,Yes,Yes,6:Toilet looks good,2:Water is not available,3:Bucket,3:Liquid soap
East,Kailahun,Jawie,Sowa,Benduma,Nyengema section,8.0033081,-10.81674453,204,a7nzvrpj,https://akvoflow-110.s3.amazonaws.com/images/cc54037d-709a-4597-a43b-4ffd0071f0dc.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,3:Within the year,5:More than a year,,4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,3,1:Yes,,,,,2003,SALWACO,non,1:Community,2:Other community group,1:Yes,1:Yes,No,,62,No,,,,,,2:Visible faecal residues on the floor-wall or door|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Luawa,Upper Kpombali,Nyandehun,Nyandehun waterpoint,8.20346824,-10.4837222,388,agv0w1l1,https://akvoflow-110.s3.amazonaws.com/images/f7b1af88-7058-4050-9c5a-9ef356cf6798.jpg,2:Protected dug well,1:Hand pump,11:Kardia,,2:No,,4:No - Broken down,4:Over a year ago,5:More than a year,Yes,2:Damaged Apron|4:Damaged Pipe|5:Damaged Tap,Always water,,1:Yes,,,,,2002,OXFAM,Community Members,1:Community,2:Other community group,2:No,,Yes,1:Yes,45,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Gorama Kono,Kangama,Kangama,Public Stand Post,8.37409824,-11.0583615,279,aop7rh2v,https://akvoflow-110.s3.amazonaws.com/images/de42fa19-219c-48d0-811a-06aae3857d78.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,3:Within the year,4:Over a month,,8:Damaged Reservoir,Dry always / Never water,,1:Yes,,,,,1986,Water Aid,,1:Community,2:Other community group,2:No,,No,,120,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Penguia,Nimima,Up Hill Sandaru,Nabiue's Well,8.39231254,-10.70613226,332.8,apjcj6k5,https://akvoflow-110.s3.amazonaws.com/images/e74902ab-3c1e-4efd-883c-6a1cde824012.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages|OTHER:Unstructure Water Well,Seasonal,2,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),3:Salty,2013,,None,8:Private Individual,3:Privat owner,2:No,,,,0,No,,,,,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,jiama,public stand pipe,8.54882803,-11.0892461,432,awq6qiek,https://akvoflow-110.s3.amazonaws.com/images/a96af9e7-9f36-42f5-9ac9-5ce9e80ca4d7.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,2005,Government,not applicable,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,35,Yes,Yes,Yes,No,Yes,No,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper),2:Water is not available,1:No device present,5:None
East,Kailahun,Penguia,Nimima,Ngiti Ngo in Sangaru,Town Barry Water Pump,8.39693868,-10.70580303,347.7,apqzlg1e,https://akvoflow-110.s3.amazonaws.com/images/82687460-c7e4-4987-8f1a-edd857363461.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),OTHER:Clean,2005,Government,NaCSA,7:Other Institution,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,6000,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Gbongre,Baiima,Mosque pump,8.03225386,-10.76634403,221.2,a8zvhnm7,https://akvoflow-110.s3.amazonaws.com/images/71b69e0e-9523-4196-be3b-991588aa95af.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,One,,,1:Yes – Functional (and in use),,6:I don't know,,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2002,SALWACO,Community,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,40,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Tankoro,Njama,Bayama Village,R C School Bayama Water Well,8.51592308,-10.96788139,382,av7ryd7y,https://akvoflow-110.s3.amazonaws.com/images/9fac54e5-d5d1-401e-a978-54380f29ed63.jpg,2:Protected dug well,1:Hand pump,10:India Mark III,,2:No,,1:Yes – Functional (and in use),,5:More than a year,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2004,Other,GTZ,5:School,6:School,2:No,,No,,2,Yes,Yes,Yes,Yes,Yes,Yes,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Kakajama A-Kissy Town,kpayama community,gbogo gbogo well,7.865989278070629,-11.179552366957068,190,a1cw7fhv,https://akvoflow-110.s3.amazonaws.com/images/9a0170a9-137d-42a1-9949-465ef8a506bd.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,6:PB Mark II,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1992,Private,Unicef,8:Private Individual,3:Privat owner,1:Yes,99:Don't know,No,,20,Don't know,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,2:Detergent (Powder / Liquid / Paste)
East,Kono,Nimikoro,Jaiama,jiama,public stand pipe,8.54825276,-11.0896396,499,awp8ssxc,https://akvoflow-110.s3.amazonaws.com/images/e75ec13f-6a50-45c9-8ee6-098b9df64c96.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,2005,Government,government,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,25,Yes,Yes,Yes,No,No,,6:Toilet looks good,2:Water is not available,1:No device present,1:Bar soap
East,Kailahun,Penguia,Nimima,Sandaru Community,Ngiti Ngo,8.39619366,-10.70580589,336.4,apprjd9u,https://akvoflow-110.s3.amazonaws.com/images/f1c7c891-88df-4064-85b9-fd72ba2df9ce.jpg,2:Protected dug well,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,OTHER:Rust,Seasonal,1,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2003,ICRC,None,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,2300,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Penguia,Nimima,Ngitii Ngo Sandaru,Water wall,8.39686685,-10.7053855,334.9,apqvfest,https://akvoflow-110.s3.amazonaws.com/images/e782b5c9-160b-4a3f-a41c-4d995ac1dfd8.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,5:More than a year,No,1:Damaged Well,Always water,,2:No,Poor quality,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",1945,,Community,8:Private Individual,OTHER:The owner,1:Yes,1:Yes,,,0,No,,,,,,5:The toilet smells bad|7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Tongi,Upper Tongi Tingi,Bambasu,Bambasu waterpoint,8.21325742,-10.35381106,518,ahb7rdte,https://akvoflow-110.s3.amazonaws.com/images/6954e2c9-4433-4cc1-b9c4-18a5dbdd4178.jpg,8:Unprotected spring,,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1930,Community,Community,1:Community,2:Other community group,2:No,,,,0,No,,,,,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Yawei,Kuivawa,Tentihun,Kamarala,8.29083917,-10.84720011,223.5,akviocqg,https://akvoflow-110.s3.amazonaws.com/images/7ab81588-834d-4199-a4bf-d84953c588a5.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,11:Kardia,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),OTHER:Clean,2003,ICRC,None,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,200,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Njala,public stand pipe,8.57262534,-11.05570688,431,axtjq5wd,https://akvoflow-110.s3.amazonaws.com/images/8e58748f-43f6-4314-873c-b132d29920ae.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,4:Damaged Pipe|5:Damaged Tap,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1992,Water Aid,not applicable,1:Community,2:Other community group,2:No,,Yes,1:Yes,60,Yes,Yes,Yes,No,No,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
East,Kailahun,Luawa,Mende Buima,Mende Buima,community pump,8.19942218,-10.69213952,222,agoccysp,https://akvoflow-110.s3.amazonaws.com/images/062f67c5-a6d0-42d1-aa2e-ee9987b775a3.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",1984,Water Aid,Oxfam,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,53,No,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|5:The toilet smells bad|6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Nimiyama,Njaifeh,Jaima,Tap,8.53839397,-11.24481441,306,aw8xrfnk,https://akvoflow-110.s3.amazonaws.com/images/b6373924-0514-4f88-aea5-81d14b906ae8.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,0,1:Yes,,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1985,Community,,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,10,Yes,No,Yes,No,Yes,No,,,,
East,Kailahun,Yawei,Kuiva Jagor,Koilungiya,Bongalu,8.40268894,-10.83814069,278.9,aq0hxpwd,https://akvoflow-110.s3.amazonaws.com/images/e87a2cd1-271e-4b3c-9b80-d67f9a553c7e.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2010,ICRC,Community,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,2000,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Sandor,,yegema Sando,school hand pump.,8.71577085,-11.16828211,492,b4eaibgi,https://akvoflow-110.s3.amazonaws.com/images/edbdcd46-eb50-436d-bdee-d9a356427e98.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2007,Action Aid,Action Aids,5:School,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,120,No,,,,,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper),2:Water is not available,3:Bucket,1:Bar soap
East,Kailahun,Yawei,Kuivawa,Njabaama,Njabaama water point,8.29771924,-10.87627723,218.8,al6wal5m,https://akvoflow-110.s3.amazonaws.com/images/f5e2ff5c-35f0-458c-801c-661a70beb7e6.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,9:India Mark II,1,,,3:Yes - But damaged,,4:Over a month,,3:Damaged Pump|4:Damaged Pipe,Seasonal,2,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),OTHER:Clean,2011,OXFAM,EC,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,125,Yes,No,No,,Yes,Yes,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Dea,Sienga,Senga,Senga chp,7.93800969,-10.62809759,241.5,a4o03608,https://akvoflow-110.s3.amazonaws.com/images/42bada9d-0956-4bcc-84d8-54a426972416.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,4:Over a year ago,5:More than a year,No,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap,Seasonal,2,1:Yes,,,,,2005,OXFAM,Oxfam,6:Health Facility,7:Health Facility,1:Yes,1:Yes,Yes,2:No,30,Don't know,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
East,Kailahun,Upper Bambara,Guma,Bumaru,Ponya,8.01084362,-10.62803976,245,a80gskdk,https://akvoflow-110.s3.amazonaws.com/images/f12a0070-7f14-4344-89a7-53eaa29a888e.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,5:I don't  Know,6:I don't know,Yes,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Always water,,1:Yes,,,,,1989,Community,non,1:Community,2:Other community group,1:Yes,1:Yes,No,,90,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Kpeje West,Kpeje Foiya,Kigbai,Kigbai Well 2,8.13462166,-10.87039993,210.6,adp6c467,https://akvoflow-110.s3.amazonaws.com/images/3b08d0e6-0424-4ceb-8c40-b0bc82adce96.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,1:Within the last week,3:Over a week,No,4:Damaged Pipe,Always water,,1:Yes,,,,,2011,OXFAM,OXFAM,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,110,No,,,,,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door,2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Kama,Kama Toh,Dia,Dia CHC waterpoint,8.38471191,-10.40928335,437,ap6s1oik,https://akvoflow-110.s3.amazonaws.com/images/2994f7dc-9447-4271-86c6-d198072c815f.jpg,2:Protected dug well,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2002,ACF,Save the children,6:Health Facility,7:Health Facility,1:Yes,1:Yes,No,,60,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
East,Kono,Tankoro,Woafeh,Koiquima Community Market,Market Pump,8.62447758,-10.99307768,451,b07aqp0q,https://akvoflow-110.s3.amazonaws.com/images/62530ed0-3bac-4dcc-9c11-5af021fb3a3c.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,4:Over a year ago,5:More than a year,Yes,2:Damaged Apron|3:Damaged Pump|OTHER:No Fance and Pump Stolen,Seasonal,1,1:Yes,,,,,2001,Government,None,1:Community,11:No management,2:No,,No,,50,Yes,Yes,Yes,No,Yes,Yes,3:Visible used anal cleaning material(e.g. Toilet paper)|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Nyandeyama,nyandeyama,morie compound wall,7.8668588324859945,-11.201169733103074,207.2,a1ec05aj,https://akvoflow-110.s3.amazonaws.com/images/cb383e8d-e022-4fcd-96a5-4007cfe308c7.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,3:Over a week,Yes,5:Damaged Tap|6:Damaged Concrete,Always water,,2:No,open well,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2002,,private,8:Private Individual,3:Privat owner,2:No,,,,30,Don't know,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Nyandeyama,nyandeyama New site,moriba water well,7.866998903448517,-11.200964667877408,199,a1ekc7rd,https://akvoflow-110.s3.amazonaws.com/images/2712087d-dae0-47cb-8d42-955706492399.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,3:Over a week,Yes,6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2010,,African Muslim agency,1:Community,2:Other community group,1:Yes,1:Yes,,,45,Yes,Yes,Yes,No,No,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Sandor,Yawatanda,Yarya,Yarya water point,8.92794523,-11.1345942,411,be56k969,https://akvoflow-110.s3.amazonaws.com/images/0956a4aa-ec3a-4aeb-b790-eb2d9cbd66ee.jpg,5:Sand/Sub-surface dam (with well or standpipe),5:Gravity,,17,,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,2,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2000,IRC,,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,60,No,,,,,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Foukor,public Stand post,8.58121918,-11.06227112,382,ay7r5ila,https://akvoflow-110.s3.amazonaws.com/images/1aea54c9-7c7f-4325-8ec9-f5b7f8043ad1.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,3:Within the year,5:More than a year,,5:Damaged Tap,Dry always / Never water,,1:Yes,,,,,2010,World Vision,,1:Community,2:Other community group,2:No,,No,,15,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Sandor,Yawatanda,Kayima,Public Stand Post,8.89117998,-11.1597795,386,bcgdde0d,https://akvoflow-110.s3.amazonaws.com/images/d68d4fa8-9443-4284-8163-89f91671cdf5.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2010,Private,,8:Private Individual,3:Privat owner,2:No,,No,,120,No,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Moindefeh,Hill station,Franco family,8.64449494,-10.95340722,402,b14eohsu,https://akvoflow-110.s3.amazonaws.com/images/ab74dbbb-fcee-4d50-8f35-a3da657ab794.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,1:Yes,9,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2004,Private,private owner,8:Private Individual,3:Privat owner,2:No,,No,,16,Yes,Yes,Yes,No,No,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Sandor,Yawatanda,kayima,public stand pipe,8.88531929,-11.15860046,382,bc6ohdia,https://akvoflow-110.s3.amazonaws.com/images/afddecdd-9ce2-4487-941b-4323e3d89abb.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,1:Within the last week,3:Over a week,,4:Damaged Pipe|6:Damaged Concrete|7:Damaged Tank,Seasonal,2,1:Yes,,,,,2004,Government,not applicable,1:Community,1:WASH management committee,3:Unknown,,Unknown,,120,Yes,Yes,Yes,No,Don't know,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Gbongre,Gbsiima,community,8.03107669,-10.76711858,233,a8xx8i8n,https://akvoflow-110.s3.amazonaws.com/images/327075f2-96e4-472a-b067-ee1f21664c44.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,3:Yes - But damaged,,4:Over a month,,5:Damaged Tap,Seasonal,4,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",1989,SALWACO,non,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,75,No,,,,,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Upper Kuiva,Mobai,Seyao,7.98825197,-10.75239505,243.4,a6z3uds3,https://akvoflow-110.s3.amazonaws.com/images/c2cff1ef-342d-4d9a-8deb-839c759495c9.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,4:Over a year ago,5:More than a year,,4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,5,1:Yes,,,,,1982,SALWACO,Non,1:Community,2:Other community group,1:Yes,1:Yes,No,,50,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Luawa,Upper Kpombali,Nagbena,Guaiyala Water Point,8.223215000000001,-10.51896,295.4,ahror5lx,https://akvoflow-110.s3.amazonaws.com/images/48dc3f8e-1f63-4155-b1d5-f9534f04413b.jpg,1:Protected spring,,,,,,4:No - Broken down,4:Over a year ago,5:More than a year,,1:Damaged Well|5:Damaged Tap|6:Damaged Concrete|8:Damaged Reservoir|OTHER:Fence,Always water,,1:Yes,,,,,1980,Other,Waterworks,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,60,No,,,,,,5:The toilet smells bad,1:Water is available,5:Water kettle/cooler,1:Bar soap
East,Kono,Gbense,Moindekor,Sibakoro 9 Battalion,Protected well,8.63808698,-10.92320494,438,b0tt1msw,https://akvoflow-110.s3.amazonaws.com/images/80fad4a0-6560-4486-84b2-2d69c570a450.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,13,1:Yes – Functional (and in use),,3:Over a week,Yes,2:Damaged Apron|6:Damaged Concrete|OTHER:No fence,Seasonal,1,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2006,Government,District council,7:Other Institution,8:Other Institution,1:Yes,1:Yes,Yes,2:No,45,Yes,Yes,Yes,No,Yes,No,1:Visible faecal residues around the drop hole or basin|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
East,Kono,Nimikoro,Bandafafeh,Joe Town,public Stand post,8.61243334,-11.01480952,432,azndwsuc,https://akvoflow-110.s3.amazonaws.com/images/576df6d5-d209-44bc-affe-bf3fe60335c1.jpg,2:Protected dug well,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,Peace Wind japan,,1:Community,2:Other community group,2:No,,Yes,1:Yes,30,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Moindefeh,Hill Station,protected well Hill Station,8.64743239,-10.95785523,406,b199pxoq,https://akvoflow-110.s3.amazonaws.com/images/5b38d3b3-8dea-4c85-99d1-190f26016aff.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,9,1:Yes – Functional (and in use),,2:Less than a week,Yes,9:No Damages,Dry always / Never water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2005,Government,District council,1:Community,2:Other community group,2:No,,No,,30,Yes,Yes,Yes,Yes,Yes,No,1:Visible faecal residues around the drop hole or basin|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
