District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Sannoh Drive,indian mac,8.32226517,-13.07072119,74.1,ambhy87n,https://akvoflow-110.s3.amazonaws.com/images/9e9e4c94-c71e-4efa-955a-35490be4ef9e.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,1:Yes,100,1:Yes – Functional (and in use),,4:Over a month,Yes,9:No Damages,Always water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2013,Other,private,8:Private Individual,3:Privat owner,2:No,,No,,2,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad|6:Toilet looks good,2:Water is not available,5:Water kettle/cooler,1:Bar soap
West ,Western Rural ,Waterloo Rural,Deep Eye Water/Devil Hole,Deep eye water,Bangura comoound,82154,134666,13,,https://akvoflow-110.s3.amazonaws.com/images/5c42a99c-db55-4aeb-8be9-98c215afd6ab.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,21,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,5:Only after system breakdown,"1:Good, practically always",1:Crystal clear,2013,Private,Private,8:Private Individual,3:Privat owner,2:No,,No,,60,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,3:Liquid soap
West ,Western Rural ,Koya Rural,Newton,Crossing,Indian mactub,8.35823494,-12.96999412,65.4,anyzieeb,https://akvoflow-110.s3.amazonaws.com/images/1ba40fcd-79f0-4d0a-ac7e-b6e745c9ce4f.jpg,1:Protected spring,,,,,,4:No - Broken down,2:Within the last month,4:Over a month,,1:Damaged Well,Seasonal,3,1:Yes,,,,,2011,Action Aid,Action Aid,1:Community,2:Other community group,1:Yes,2:No,No,,5,No,,,,,,2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Lumpa,Morabi,indian mack,8.33185716,-13.04106338,63.1,amrcwx4a,https://akvoflow-110.s3.amazonaws.com/images/67ed2106-273e-436a-baab-462af8397083.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,3:Over a week,Yes,9:No Damages,Always water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2013,Government,WARDC,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,2,Don't know,,,,,,2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad|6:Toilet looks good,2:Water is not available,3:Bucket,1:Bar soap
West ,Western Rural ,Waterloo Rural,Waterloo Lumpa,Marebi,indian mac,8.33449867,-13.03263697,41.9,amvq3cra,https://akvoflow-110.s3.amazonaws.com/images/8bc10321-c494-4f61-a0fe-f28528c3e364.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2016,Private,privare,8:Private Individual,3:Privat owner,2:No,,No,,2,Don't know,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Urban,West III,Juba/Kaningo,Juba/Kaningo,Old Adonkia Road,8.44266822,-13.26337286,125,arum995l,https://akvoflow-110.s3.amazonaws.com/images/21b5cd3d-e808-4f77-a2e5-f7b005bef8b6.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,6:I don't know,No,9:No Damages,Seasonal,5,1:Yes,,"2:Yes, Per jerrican 20L",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2011,Private,,8:Private Individual,3:Privat owner,2:No,,No,,120,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Mayenkineh,mayenkineh,6b Augusta lane,8.43038653023541,-13.165559079498053,130.5,arab4xjb,https://akvoflow-110.s3.amazonaws.com/images/35d1ba05-5b81-49c4-8bb2-4b4483735588.jpg,6:Public tap/standpipe (stand-alone or water kiosk,2:Submersible pump,,6,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Dry always / Never water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2012,Community,community,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,240,No,,,,,,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,1:Water is available,1:No device present,5:None
West ,Western Urban,East III,Allen Town II,kola tree,tap,8.425911138765514,-13.163837771862745,121.9,ar2x0646,https://akvoflow-110.s3.amazonaws.com/images/17f4e31e-1a8e-4a5f-85e8-73a3419045c4.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,4:Over a year ago,5:More than a year,,5:Damaged Tap,Dry always / Never water,,1:Yes,,,,,2011,Government,community,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,180,Yes,Yes,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Allen Town II,calaba town,hand pump,8.42755445279181,-13.1568134855479,90.1,ar5mn99s,https://akvoflow-110.s3.amazonaws.com/images/b0647b89-df16-4e82-b619-8549c0b4b043.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,2,,,1:Yes – Functional (and in use),,3:Over a week,,4:Damaged Pipe,Dry always / Never water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,OXFAM,community,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,120,No,,,,,,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,1:Water is available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Lumpa,maburea,lumpa comminity,8.32190268,-13.05567138,53,amawimbg,https://akvoflow-110.s3.amazonaws.com/images/fb78e9d1-c11d-4900-92f2-c6579f618a4c.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,6:Damaged Concrete,Always water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2015,Government,government,5:School,6:School,2:No,,Yes,2:No,50,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Middle town,Middle town,8.29573152,-13.07921395,63,al3mf8dk,https://akvoflow-110.s3.amazonaws.com/images/7cdd9633-ac8f-494a-b075-cd3b5c086e0f.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,5:More than a year,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,:Don't know,Philip,1:Community,2:Other community group,2:No,,No,,30,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Fullah town,indian mac,8.32099614,-13.06742195,56.9,am9ec6cy,https://akvoflow-110.s3.amazonaws.com/images/94b6c20b-1579-43b4-9028-f325fa15a501.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,9:No Damages,Always water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2013,FCC,WARDC,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,2,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,1:Bar soap
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Russell,Tap water,8.23950722,-13.08598348,48,aiimmtuz,https://akvoflow-110.s3.amazonaws.com/images/8b7efe45-2184-44ad-8593-5bff6d719026.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,19,,,1:Yes – Functional (and in use),,4:Over a month,,5:Damaged Tap,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2013,Government,NACSA,1:Community,11:No management,2:No,,Yes,1:Yes,20,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Matinde community,matinde village,8.29324372,-13.06015572,57,akzi6all,https://akvoflow-110.s3.amazonaws.com/images/db775f54-35af-4355-83b8-21be167e2898.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,No,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,1992,Community,community head man,2:NGO,2:Other community group,2:No,,No,,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Lumley,Lumley,103 Cordelia Drive,8.4506187,-13.26103248,92,as7rkv2a,https://akvoflow-110.s3.amazonaws.com/images/5fb8470d-2243-4d28-a77d-044f229c5977.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,5:More than a year,,5:Damaged Tap,Dry always / Never water,,1:Yes,,5:Only after system breakdown,3:Insufficient (> 7 days per month no supply),,2008,Private,,8:Private Individual,3:Privat owner,2:No,,No,,15,No,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Hastings-Yams Farm,Rogbangba,Jalloh family,8.40371525,-13.11334794,55.1,aq279urh,https://akvoflow-110.s3.amazonaws.com/images/06119ca7-4cb2-4a41-b7ee-581a476f12d0.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,Private,Privte,8:Private Individual,3:Privat owner,2:No,,No,,60,Don't know,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Urban,West II,Brookfields-Congo,Brookfields,Stadium water tap,8.47973957,-13.24984151,71,atjxb4k2,https://akvoflow-110.s3.amazonaws.com/images/e92192ee-3c54-473e-8f39-0cf92b380dfe.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,18,1:Yes – Functional (and in use),,2:Less than a week,Yes,2:Damaged Apron|4:Damaged Pipe|OTHER:headwall,Seasonal,3,1:Yes,,"2:Yes, Per jerrican 20L",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2010,UNICEF,community,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,20,Yes,Yes,No,,Yes,Yes,,,,
West ,Western Urban,East II,Foulah Town,Foulah Town,6,8.48676606,-13.22507997,70,atvjuumy,https://akvoflow-110.s3.amazonaws.com/images/d3b8b00e-bfde-4646-b4fd-464f6df55a9d.jpg,7:Piped water into dwelling/plot/yard,,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,2:Damaged Apron|6:Damaged Concrete,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),1:Crystal clear,1950,Private,GVWC,8:Private Individual,3:Privat owner,2:No,,No,,12,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Urban,East II,Foulah Town,Foulah TOWN,8,8.48690247,-13.22504077,81,atvs6x3u,https://akvoflow-110.s3.amazonaws.com/images/37e7440d-4dfe-4407-8a64-df4de82cea8e.jpg,7:Piped water into dwelling/plot/yard,,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2000,Private,GVWC,8:Private Individual,3:Privat owner,2:No,,No,,15,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,2:Detergent (Powder / Liquid / Paste)
West ,Western Urban,East III,Allen Town II,upper allen town,tap,8.415608438663185,-13.158202283084393,121.3,aqlv69dq,https://akvoflow-110.s3.amazonaws.com/images/8e97f69f-2de5-4ef9-9fc5-eca96d6ca052.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,4:Over a year ago,5:More than a year,,5:Damaged Tap,Dry always / Never water,,1:Yes,,,,,2014,Government,community,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,120,Yes,Yes,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad|6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West II,Tengbeh Town,TENGBEH TOWN,TENGBEH TOWN,8.47472816,-13.25163466,74,atbn0yhw,https://akvoflow-110.s3.amazonaws.com/images/c9b2abfa-5726-46e5-a9a0-c2ae9056c148.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Seasonal,1,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2004,GVWC,COMMUNITY,8:Private Individual,3:Privat owner,2:No,,Yes,1:Yes,17,No,,,,,,2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,1:No device present,1:Bar soap
West ,Western Urban,West II,CongoTown,Congo Town,35A Off Main Road Congo Cross,8.48155429,-13.2556547,69,atmxo0p8,https://akvoflow-110.s3.amazonaws.com/images/2f9ac0cb-528f-43fb-98c1-3c0bf6f3e3f7.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,6:I don't know,,2:Damaged Apron|6:Damaged Concrete,Always water,,2:No,"because of variation of water quality,sometimes portable and sometimes not","3:Yes, Metered (LE/m3)",3:Insufficient (> 7 days per month no supply),,1990,GVWC,,8:Private Individual,3:Privat owner,2:No,,No,,45,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West II,CongoTown,Congo Town,62D,8.48282926,-13.25532587,68,atp1a2ix,https://akvoflow-110.s3.amazonaws.com/images/3dfded43-2c84-4557-b2a6-df590e206fbf.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,6:I don't know,,5:Damaged Tap,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2016,Private,,8:Private Individual,3:Privat owner,2:No,,No,,60,No,,,,,,6:Toilet looks good,2:Water is not available,2:Tap,3:Liquid soap
West ,Western Urban,West II,Tengbeh Town,Tengbeh,16 off Beckly Lsne,8.47231433,-13.25320669,105,at7njhpw,https://akvoflow-110.s3.amazonaws.com/images/760ddea2-7e78-4c09-aef0-9482ef11c199.jpg,7:Piped water into dwelling/plot/yard,,,2,,,1:Yes – Functional (and in use),,3:Over a week,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2010,Private,,8:Private Individual,3:Privat owner,2:No,,No,,80,No,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Tegbehtown,indian mac,8.32108363,-13.06251711,55.7,am9jp2rl,https://akvoflow-110.s3.amazonaws.com/images/1845face-7a22-40b3-ab96-7fafbbc1673d.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,4:No - Broken down,2:Within the last month,4:Over a month,Yes,9:No Damages,Always water,,1:Yes,,,,,2013,Religious Group,Africa Muslim AGency,1:Community,12:Uknown,3:Unknown,,Unknown,,2,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
West ,Western Rural ,York Rural,York,toke community,toke village,8.30857008,-13.19012726,47,alouvtz1,https://akvoflow-110.s3.amazonaws.com/images/8707fb9a-0efb-44ff-a6be-ec07b9a7eed2.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,5:More than a year,,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,1981,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,2:No,20,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,York,York,public tap,8.28704152,-13.1810683,84.2,akp91kgy,https://akvoflow-110.s3.amazonaws.com/images/6f0a5ba0-3663-4dc0-b007-bc6e235f3983.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,6,,,4:No - Broken down,4:Over a year ago,5:More than a year,,3:Damaged Pump,Dry always / Never water,,1:Yes,,,,,2015,Government,SALWACO,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,3,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,2:Tap,5:None
West ,Western Urban,West III,Aberdeen,Aberdeen,12 Oliver St,8.49377076,-13.28091909,50,au757q4p,https://akvoflow-110.s3.amazonaws.com/images/ec01ec4d-ac40-4376-a71e-cafe7ed69e94.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,4:Over a month,,4:Damaged Pipe,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",1986,Private,none,8:Private Individual,3:Privat owner,3:Unknown,,Yes,2:No,60,No,,,,,,6:Toilet looks good,1:Water is available,2:Tap,1:Bar soap
West ,Western Urban,East III,Congo Water I,Hill top Congo water 1,Hill top water point,8.453616846274906,-13.179366153434625,203.8,ascq6vwx,https://akvoflow-110.s3.amazonaws.com/images/0d36b948-3cd2-43ac-9a1a-fe9f680778fd.jpg,7:Piped water into dwelling/plot/yard,,,2,,,4:No - Broken down,1:Within the last week,1:Water point has never broken down,,2:Damaged Apron|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Always water,,1:Yes,,,,,2009,Action Aid,none,1:Community,2:Other community group,2:No,,Yes,1:Yes,60,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,5:None
West ,Western Rural ,York Rural,York,York,Public tap,8.28783293,-13.18118007,98.4,akqk2t9f,https://akvoflow-110.s3.amazonaws.com/images/08489293-116e-48fc-984e-155980162b39.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,5,,,4:No - Broken down,4:Over a year ago,5:More than a year,,3:Damaged Pump,Dry always / Never water,,1:Yes,,,,,2015,Government,SALWACO,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,3,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,2:Tap,1:Bar soap
West ,Western Urban,West III,Lumley,Lumley,16 E Freetown Road,8.45597167,-13.27166235,58,asgmp7e4,https://akvoflow-110.s3.amazonaws.com/images/fe14d360-c03b-40f8-969d-9ff60573f73d.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2013,Private,,8:Private Individual,3:Privat owner,2:No,,No,,10,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Murray Town,Murray Town,Yelihi,8.48872337,-13.26024499,34,atysjth6,https://akvoflow-110.s3.amazonaws.com/images/f5523ccd-6fe8-4e8c-b102-927d3b1fb92c.jpg,7:Piped water into dwelling/plot/yard,,,1,,,3:Yes - But damaged,,5:More than a year,,2:Damaged Apron|4:Damaged Pipe|6:Damaged Concrete,Dry always / Never water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2008,GVWC,,8:Private Individual,3:Privat owner,2:No,,No,,30,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Monkeh bush,indian mac,8.31952417,-13.06494323,68.3,am6ytgex,https://akvoflow-110.s3.amazonaws.com/images/d47217fc-5e1e-4bb6-bf3c-8844db13ba9b.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,1:Yes,44,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2015,Other,MoBDAG,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,2,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad|6:Toilet looks good,2:Water is not available,5:Water kettle/cooler,1:Bar soap
West ,Western Urban,East III,Lowcost Housing,old locost,"m4 locost housing site one,kissy.",8.468883605851872,-13.186482910947205,121.9,at1zbspk,https://akvoflow-110.s3.amazonaws.com/images/8b08ebb2-2849-4201-aa41-992f166e9d60.jpg,7:Piped water into dwelling/plot/yard,,,one,,,4:No - Broken down,4:Over a year ago,2:Less than a week,,1:Damaged Well|2:Damaged Apron|6:Damaged Concrete,Dry always / Never water,,1:Yes,,,,,2009,GVWC,GVWC,8:Private Individual,3:Privat owner,3:Unknown,,Unknown,,30,Yes,Yes,Yes,No,Don't know,,6:Toilet looks good,1:Water is available,4:Sink,1:Bar soap
West ,Western Rural ,York Rural, Gbendembu,Gbendembu,Majay town road,8.441153333333334,-13.276893333333332,53.4,ars4csww,https://akvoflow-110.s3.amazonaws.com/images/542041a5-af55-4328-adad-a96efee476b8.jpg,6:Public tap/standpipe (stand-alone or water kiosk,3:Surface pump,5:Inkar,one,,,3:Yes - But damaged,,4:Over a month,,4:Damaged Pipe,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2009,"Institution (school, health facility)",Fullah mosque,7:Other Institution,8:Other Institution,3:Unknown,,Unknown,,3,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Lumley,Lumley,6 Sheriff Drive,8.44986686,-13.26002735,64,as6ixcoo,https://akvoflow-110.s3.amazonaws.com/images/dae61c0f-b8b7-40ee-970a-06c1787a81e5.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,5:More than a year,,2:Damaged Apron|4:Damaged Pipe|6:Damaged Concrete,Dry always / Never water,,1:Yes,,OTHER:disruption on flow of water since 2012 due to road construction (payment on flat rate basis),3:Insufficient (> 7 days per month no supply),,2003,Private,,8:Private Individual,3:Privat owner,2:No,,No,,55,No,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Kissy Brook II,kissy brook,7g kissy brook,8.475957504283702,-13.208560940921275,41,atdo99kl,https://akvoflow-110.s3.amazonaws.com/images/085c8a34-55b5-4510-9bd0-2e9ef1a0db32.jpg,7:Piped water into dwelling/plot/yard,,,one,,,4:No - Broken down,3:Within the year,4:Over a month,,5:Damaged Tap,Always water,,1:Yes,,,,,2007,Private,non,8:Private Individual,3:Privat owner,3:Unknown,,Unknown,,30,Don't know,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Mountain Rural,Regent,regent,lawson compoud,8.43569057,-13.21783402,318,arj3a45u,https://akvoflow-110.s3.amazonaws.com/images/bcf727a5-41ce-4fd8-b52a-05c000c0f047.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,1930,Private,,8:Private Individual,3:Privat owner,2:No,,No,,30,Don't know,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Murray Town,Murray Town,Oloshoroh,8.48894893,-13.26103218,68,atz5ncsi,https://akvoflow-110.s3.amazonaws.com/images/7cf6f228-6e50-475c-9581-628495bd068b.jpg,8:Unprotected spring,,,"no tap,",,,1:Yes – Functional (and in use),,1:Water point has never broken down,Unkown,,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1960,:Don't know,,1:Community,2:Other community group,2:No,,,,45,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Congo Water I,Hill top congo water point,Kadijah water point,8.452406499942864,-13.180847754860231,282.8,asaq5fq8,https://akvoflow-110.s3.amazonaws.com/images/01c6f125-90be-4f0b-8450-be3f01d88640.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,2:Yes – Functional (but not in use),,1:Water point has never broken down,No,OTHER:no fence,Seasonal,5,1:Yes,,1:No payment – its free,"1:Good, practically always",,2006,,Private,8:Private Individual,3:Privat owner,2:No,,,,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,East II,Foulah Town,Freetown,three,8.48243837,-13.22461151,117,atoe25p2,https://akvoflow-110.s3.amazonaws.com/images/6c630c72-c674-4c24-9fde-2b3465427384.jpg,7:Piped water into dwelling/plot/yard,,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,4:Damaged Pipe,Seasonal,6,2:No,water quality not pure,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2013,Private,GVWC,8:Private Individual,3:Privat owner,1:Yes,1:Yes,Yes,999:Don't know,60,No,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
West ,Western Rural ,Waterloo Rural,Jui-Grafton,freetown,jui,8.47962557,-13.24981107,50,atjqrcwi,https://akvoflow-110.s3.amazonaws.com/images/b3040bde-524e-407f-b769-56ffddaec4d2.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,3:Over a week,Yes,1:Damaged Well|2:Damaged Apron,Seasonal,4,1:Yes,,"2:Yes, Per jerrican 20L",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2014,CONCERN,community leaders,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,120,Yes,Yes,Yes,Yes,Yes,Yes,,,,
